,possessions_involved,possession_time_seconds,tempo_index,turnovers,passes_attempted,pass_completion_rate,progressive_passes,final_third_entries_by_pass,key_passes,under_pressure_pass_share,carries_attempted,progressive_carries,carry_distance_total,successful_dribbles,carries_leading_to_shot,carries_leading_to_key_pass,final_third_carries,penalty_area_carries,pressured_carry_success_rate,pressures_applied,ball_recoveries,interceptions,tackles_won,press_to_interception_chain,counterpress_actions,pressure_to_self_recovery,blocked_passes,blocked_shots,clearance_followed_by_recovery,pressures_to_turnover_rate,average_position_x,average_position_y,width_variance,zone_entries,pressured_touches,pressured_touch_retention_rate,third_man_runs,wall_pass_events,shot_creating_actions,expected_threat_added,fouls_committed,fouls_suffered,tactical_fouls,advantage_fouls_won,set_piece_involvements,corner_delivery_accuracy,set_piece_duels_won,defensive_set_piece_clearances,line_breaking_receipts,zone14_touches,penalty_area_deliveries,switches_completed,cross_accuracy,aerial_duels_contested,aerial_duel_win_rate,fifty_fiftys_won,sliding_tackles,sliding_tackle_success_rate,ball_receipts_total,central_lane_receipts,one_touch_passes,weak_foot_pass_share,pressured_retention_rate,secondary_shot_assists,expected_assists,xg_chain
fifty_fiftys_won,0.060945636028950194,0.06676931755058355,-0.03908948858492464,-0.06761499632479771,0.03120060909437516,-0.040842262102662834,0.005596412728629367,0.13005891526418092,0.030013135152190073,0.02409785938646773,0.09627590522139914,0.10289238515127774,0.09990957769741135,,,,0.15643119454400145,0.04816283051559442,0.07770238674611338,0.04788076852857374,-0.07679055035554336,0.0004755011218751188,0.0005162335745018655,-0.003308784173432675,0.008166287975699744,-0.04754816691586064,,,-0.03002489634175043,0.011356228484286177,0.09139847359167662,-0.04023995462877433,-0.06119411110364453,0.0576214741115019,0.08593000132369585,0.07538787019301255,-0.003504056696397753,-0.020942408376963352,0.13673229159647982,,0.11524112091982894,0.0418222378957585,,-0.1006064578952082,0.08193824164012313,0.12792327517600832,0.04846106269410037,0.013441016958177598,-0.0076841301458246605,0.17163887853246626,0.05984756467823265,-0.04350275494503064,0.12370731350215607,-0.06459075240115256,,1.0,,,0.10318171573356923,0.052510263439181935,0.10819909883621845,,0.0753878701930125,0.13209521984705996,-0.013626407559397499,0.06814857417685254
sliding_tackles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliding_tackle_success_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ball_receipts_total,0.5950472419301693,0.889691225938388,-0.26886371063581554,0.25396434634730286,0.8248471905598594,0.14650545089510658,0.5444898877827528,0.7986614652777577,0.29965618053290943,-0.02480492060915699,0.9337587869135254,0.48369294710770694,0.7388990569665203,,,,0.6134048201510609,0.2726370729249755,0.24158267948380335,-0.24088401291682415,0.23547403440270903,0.019085058376879634,0.030205166487909288,-0.046851680286917746,-0.044143698835675274,-0.04697340588240869,,,0.013852857488927268,0.05044504096746391,0.1821799193362977,-0.008834742047419426,-0.23995877183977127,0.4469031673925673,0.5313150171799264,0.20173615651307497,0.5841456921329549,0.15625680485874244,0.3252680684255725,,-0.051019556103206305,0.23459507990394388,,0.18519237385540102,0.7840637566738637,0.011647893205382306,0.021695940446245,-0.13859518250775332,0.22471215743602324,0.5542807807805195,0.5061054424897261,0.267582967838843,-0.17738665050163638,-0.15455331170805153,,0.10318171573356923,,,1.0,0.48307752301727047,0.790676480080196,,0.20173615651307505,0.3145859113228968,-0.015184323026934747,0.2928673230490852
central_lane_receipts,0.36769598884470145,0.506900030966343,-0.08735124929593738,-0.09508385020785422,0.5493598022086461,0.26232521881215803,0.4867247778627727,0.20474320449527544,0.02959785017616468,-0.06674584338952007,0.4789106786773362,0.09172521201540533,0.17441039780065634,,,,-0.009059067854665991,-0.10169473126076509,0.18705797233466814,0.04219162403147071,-0.007978484265356713,0.11381475411378325,-0.007402935826835465,0.1414150791125501,0.10508368605320287,-0.07858950909208764,,,0.1988122471925339,0.036810920427728905,-0.2467332128175942,0.22419003700059428,-0.13574545243740116,0.9650501119076019,0.13887217308544794,0.22754819475446236,0.22280454277729655,0.0029483013354042052,0.006542186745773029,,-0.040447709976838414,0.09308803337019904,,0.05794201794942937,0.3989499242145441,0.275447599604424,-0.05849199963789768,0.10898585682322354,0.05594311194256329,0.5087152115407534,0.03179699795456769,0.12912719892841515,0.14016885650684177,-0.010529708011628051,,0.052510263439181935,,,0.48307752301727047,1.0,0.42781343264130206,,0.22754819475446234,0.015588622520301904,-0.10529801691861035,0.10435481727097712
one_touch_passes,0.374262002611711,0.6535849711037407,-0.17157569093470493,0.20753498826643366,0.6000664029652272,0.10227158375074029,0.3301446948781519,0.6570738339485717,0.2799549924969205,0.038393334884076584,0.700228390655502,0.3585923602924695,0.5780518849644612,,,,0.5497539765899668,0.29885040902945614,0.17136465313500554,-0.2427370266640751,0.1595156805862518,-0.057804666376618026,-0.06275633888898814,-0.06202064034957729,-0.12097839897360475,-0.00016516942000753995,,,-0.0551370088487406,-0.08384017085220338,0.22741598472648739,0.05407763248995397,-0.09572007485161291,0.3572414803593801,0.4765121768133241,0.14372373131409,0.26538262255515516,0.02892491407926711,0.3622471848986927,,-0.05919547000226035,0.2318879910818197,,0.1807225217087847,0.5262524227450377,0.20415878213718017,-0.04115431867080454,-0.1940302147055288,0.004428649983071196,0.5988000202342936,0.4651174141075135,0.16016734595286636,-0.04816759316033609,-0.23938362230720095,,0.10819909883621845,,,0.790676480080196,0.42781343264130206,1.0,,0.1437237313140901,0.37711580379448695,0.0016748474110464824,0.24699054081318178
weak_foot_pass_share,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pressured_retention_rate,0.30950412406134636,0.26335986294029873,0.06574679697742142,-0.5146543186325298,0.39464386297182075,0.1041255900291615,0.34147482902552223,0.11090742777883254,-0.012556754392889669,0.0594699711460443,0.27059399374484006,0.05373211670239107,0.10448305738022282,,,,-0.10908645694622396,-0.17876380671133546,0.9186036292437835,0.16359573526648002,0.13944505517579178,0.11999272451319325,-0.041072078017935984,0.10443876806330368,0.10398702166105812,0.005496744072969193,,,0.08905905469488279,0.008245342821493019,-0.3231614543568634,0.04433988014592239,-0.21981555477867024,0.27680434775320156,0.050414637019131604,1.0,-0.01911355619897868,0.02427744972317389,-0.01182104483090004,,0.026358976594438806,0.04460754691543313,,-0.01405870610238609,0.2490107511661472,-0.0620743758479135,0.009959605695278534,0.08298759639224328,0.06751185519179703,0.07939651339201537,0.03900799099598762,0.1773053140748527,0.03890712714848418,0.07698462744415806,,0.0753878701930125,,,0.20173615651307505,0.22754819475446234,0.1437237313140901,,1.0,-0.04035565306114115,-0.191281737868826,0.13236111948620866
secondary_shot_assists,0.10123767792216415,0.1289496269192637,-0.12435114734929606,0.311377264017731,-0.010443431144307475,-0.3156932896605367,-0.08593772208470722,0.3863254926307042,0.46831179035237275,0.05488458140837664,0.21644273878935424,0.3101250079715979,0.3873008694738608,,,,0.5265102331646857,0.5924240325290666,0.0056731202892158755,-0.1693984197756399,0.16908451351618828,-0.10818861303465074,-0.03066419519213577,-0.05395250623122409,-0.2319349279443444,0.16704694134856513,,,-0.10695395558073774,-0.06357505250273295,0.49308204767001373,-0.0032289736824361016,0.05681003483754455,-0.06996256309905573,0.34095720272592633,-0.04035565306114115,0.21996761599254833,0.06260268062895737,0.9401350019641893,,-0.08818732575866457,0.23477502833428474,,0.06023281363294195,0.2163818767999779,0.1808493496793811,0.16828655370443654,-0.22225103515749547,0.02876861381380021,0.3358875528731576,0.511265293025465,-0.021261203671589107,-0.49175123997230624,-0.22261977837062472,,0.13209521984705996,,,0.3145859113228968,0.015588622520301904,0.37711580379448695,,-0.04035565306114115,1.0,0.2677622490919128,0.35695951409675303
expected_assists,0.019442298914095393,-0.1069961766572461,0.02116840066845774,0.14499284703764012,-0.11207903417224307,-0.14380315252710318,-0.06484604487379984,0.0229289105873503,0.5894651030629363,-0.06888902498959304,-0.07852942092490091,0.07083282334731085,0.05554866395533825,,,,0.037186091912941206,0.09004394086250984,-0.13535924320950737,0.08414388534607839,0.01956797235016777,0.014422344819282007,-0.014331149728972939,-0.05914901565452873,-0.007405380056066963,0.08713092300304438,,,-0.11097325578714294,0.019695131381343232,0.03154153139004147,0.03450743856812682,0.018182964452036345,-0.14874475611216817,0.03752943044687844,-0.191281737868826,0.0374018165447563,-0.02026784989927202,0.2383824144461435,,-0.038175571790270355,-0.011851459038541203,,-0.11592420208486454,-0.023617365095637503,-0.1184865583553694,0.09646612867306388,-0.12033617194977252,0.23546484438411713,-0.027374477518034925,0.22781505055273776,-0.020046110550433472,0.14236773458908744,-0.17834594435022375,,-0.013626407559397499,,,-0.015184323026934747,-0.10529801691861035,0.0016748474110464824,,-0.191281737868826,0.2677622490919128,1.0,0.23896793174026087
xg_chain,0.2669159210219729,0.14606605627760497,-0.01963720892241711,0.08100451127691595,0.17593579327227754,-0.16142316820141436,0.11951136463852531,0.31046138866470474,0.36870090863751565,-0.0838220265573911,0.18192922358451954,0.1258053271740362,0.20377241377547572,,,,0.2452489952215015,0.3352797829253653,0.1706288305379506,-0.12727733281785097,0.06512808766873704,0.07616592136190654,0.009123417316747089,0.0364394126282121,-0.13679230129120165,-0.023890531236990458,,,0.028632144302330912,-0.11732608956940777,0.16180868072429144,0.06002008353048919,-0.04505050700146728,0.06476881225633131,0.10261971743036366,0.13236111948620866,0.21507975779341007,0.25619291100171765,0.3883472165839557,,0.04169687632626517,0.09836769778198344,,-0.005931753735527211,0.17161636739271383,0.046115387367708725,0.11088421040913089,-0.15666151762037764,0.1499890415612231,0.19124967202539056,0.34451838266322804,0.11045365987308196,-0.10293776666998536,-0.09145257639692744,,0.06814857417685254,,,0.2928673230490852,0.10435481727097712,0.24699054081318178,,0.13236111948620866,0.35695951409675303,0.23896793174026087,1.0
